Time, Rain(mm), Latitude, -7.792, Longitude, 110.364,
PERSIANN_1h2010010612, 1.550
PERSIANN_1h2010010613, 0.420
PERSIANN_1h2010010614, 0.000
PERSIANN_1h2010010615, 0.000
PERSIANN_1h2010010616, 0.000
PERSIANN_1h2010010617, 0.300
PERSIANN_1h2010010618, 0.000
PERSIANN_1h2010010619, 0.000
PERSIANN_1h2010010620, 0.000
PERSIANN_1h2010010621, 0.000
PERSIANN_1h2010010622, 0.000
PERSIANN_1h2010010623, 0.000
PERSIANN_1h2010010700, 0.000
PERSIANN_1h2010010701, 0.000
PERSIANN_1h2010010702, 0.000
PERSIANN_1h2010010703, 0.000
PERSIANN_1h2010010704, 0.000
PERSIANN_1h2010010705, 0.320
PERSIANN_1h2010010706, 1.100
PERSIANN_1h2010010707, 1.700
PERSIANN_1h2010010708, 2.370
PERSIANN_1h2010010709, 2.130
PERSIANN_1h2010010710, 2.930
PERSIANN_1h2010010711, 3.570
PERSIANN_1h2010010712, 3.070
PERSIANN_1h2010010713, 0.570
PERSIANN_1h2010010714, 0.000
PERSIANN_1h2010010715, 0.260
PERSIANN_1h2010010716, 0.950
PERSIANN_1h2010010717, 0.000
PERSIANN_1h2010010718, 0.000
PERSIANN_1h2010010719, 0.000
PERSIANN_1h2010010720, 0.000
PERSIANN_1h2010010721, 0.000
PERSIANN_1h2010010722, 0.000
PERSIANN_1h2010010723, 0.000
PERSIANN_1h2010010800, 0.000
PERSIANN_1h2010010801, 0.000
PERSIANN_1h2010010802, 0.000
PERSIANN_1h2010010803, 0.000
PERSIANN_1h2010010804, 0.000
PERSIANN_1h2010010805, 0.000
PERSIANN_1h2010010806, 0.000
PERSIANN_1h2010010807, 0.660
PERSIANN_1h2010010808, 1.660
PERSIANN_1h2010010809, 1.520
PERSIANN_1h2010010810, 2.230
PERSIANN_1h2010010811, 1.390
PERSIANN_1h2010010812, 1.020
PERSIANN_1h2010010813, 0.000
PERSIANN_1h2010010814, 0.000
PERSIANN_1h2010010815, 0.000
PERSIANN_1h2010010816, 0.000
PERSIANN_1h2010010817, 0.000
PERSIANN_1h2010010818, 0.000
PERSIANN_1h2010010819, 0.000
PERSIANN_1h2010010820, 0.000
PERSIANN_1h2010010821, 0.000
PERSIANN_1h2010010822, 0.000
PERSIANN_1h2010010823, 0.000
PERSIANN_1h2010010900, 0.000
PERSIANN_1h2010010901, 0.000
PERSIANN_1h2010010902, 0.000
PERSIANN_1h2010010903, 0.000
PERSIANN_1h2010010904, 0.000
PERSIANN_1h2010010905, 0.000
PERSIANN_1h2010010906, 0.710
PERSIANN_1h2010010907, 3.310
PERSIANN_1h2010010908, 3.330
PERSIANN_1h2010010909, 0.000
PERSIANN_1h2010010910, 0.000
PERSIANN_1h2010010911, 0.000
PERSIANN_1h2010010912, 0.320
PERSIANN_1h2010010913, 0.000
PERSIANN_1h2010010914, 0.000
PERSIANN_1h2010010915, 0.000
PERSIANN_1h2010010916, 0.000
PERSIANN_1h2010010917, 0.000
PERSIANN_1h2010010918, 0.000
PERSIANN_1h2010010919, 0.000
PERSIANN_1h2010010920, 0.000
PERSIANN_1h2010010921, 0.000
PERSIANN_1h2010010922, 0.000
PERSIANN_1h2010010923, 0.000
PERSIANN_1h2010011000, 0.000
PERSIANN_1h2010011001, 0.000
PERSIANN_1h2010011002, 0.000
PERSIANN_1h2010011003, 0.000
PERSIANN_1h2010011004, 0.000
PERSIANN_1h2010011005, 0.000
PERSIANN_1h2010011006, 0.000
PERSIANN_1h2010011007, 0.000
PERSIANN_1h2010011008, 0.000
PERSIANN_1h2010011009, 0.000
PERSIANN_1h2010011010, 0.730
PERSIANN_1h2010011011, 1.940
PERSIANN_1h2010011012, 1.420
PERSIANN_1h2010011013, 0.850
PERSIANN_1h2010011014, 0.860
PERSIANN_1h2010011015, 0.450
PERSIANN_1h2010011016, 0.000
PERSIANN_1h2010011017, 0.000
PERSIANN_1h2010011018, 0.000
PERSIANN_1h2010011019, 0.000
PERSIANN_1h2010011020, 0.000
PERSIANN_1h2010011021, 0.000
PERSIANN_1h2010011022, 0.000
PERSIANN_1h2010011023, 0.000
PERSIANN_1h2010011100, 0.000
PERSIANN_1h2010011101, 0.000
PERSIANN_1h2010011102, 0.000
PERSIANN_1h2010011103, 0.000
PERSIANN_1h2010011104, 0.000
PERSIANN_1h2010011105, 0.000
PERSIANN_1h2010011106, 0.000
PERSIANN_1h2010011107, 0.500
PERSIANN_1h2010011108, 4.510
PERSIANN_1h2010011109, 1.090
PERSIANN_1h2010011110, 1.550
PERSIANN_1h2010011111, 2.030
PERSIANN_1h2010011112, 1.570
PERSIANN_1h2010011113, 1.090
PERSIANN_1h2010011114, 0.000
PERSIANN_1h2010011115, 0.000
PERSIANN_1h2010011116, 0.000
PERSIANN_1h2010011117, 0.000
PERSIANN_1h2010011118, 0.000
PERSIANN_1h2010011119, 0.000
PERSIANN_1h2010011120, 0.000
PERSIANN_1h2010011121, 0.000
PERSIANN_1h2010011122, 0.000
PERSIANN_1h2010011123, 0.000
PERSIANN_1h2010011200, 0.000
PERSIANN_1h2010011201, 0.000
PERSIANN_1h2010011202, 0.000
PERSIANN_1h2010011203, 0.000
PERSIANN_1h2010011204, 0.000
PERSIANN_1h2010011205, 0.000
PERSIANN_1h2010011206, 0.000
PERSIANN_1h2010011207, 0.350
PERSIANN_1h2010011208, 0.870
PERSIANN_1h2010011209, 1.570
PERSIANN_1h2010011210, 1.980
PERSIANN_1h2010011211, 0.360
PERSIANN_1h2010011212, 1.950
PERSIANN_1h2010011213, 1.080
PERSIANN_1h2010011214, 0.000
PERSIANN_1h2010011215, 0.000
PERSIANN_1h2010011216, 0.000
PERSIANN_1h2010011217, 0.000
PERSIANN_1h2010011218, 0.000
PERSIANN_1h2010011219, 0.000
PERSIANN_1h2010011220, 0.000
PERSIANN_1h2010011221, 0.000
PERSIANN_1h2010011222, 0.000
PERSIANN_1h2010011223, 0.000
PERSIANN_1h2010011300, 0.000
PERSIANN_1h2010011301, 0.000
PERSIANN_1h2010011302, 0.000
PERSIANN_1h2010011303, 0.000
PERSIANN_1h2010011304, 0.000
PERSIANN_1h2010011305, 0.000
PERSIANN_1h2010011306, 0.000
PERSIANN_1h2010011307, 0.000
PERSIANN_1h2010011308, 0.000
PERSIANN_1h2010011309, 0.000
PERSIANN_1h2010011310, 0.510
PERSIANN_1h2010011311, 0.000
PERSIANN_1h2010011312, 2.020
PERSIANN_1h2010011313, 0.360
PERSIANN_1h2010011314, 1.120
PERSIANN_1h2010011315, 0.000
PERSIANN_1h2010011316, 0.000
PERSIANN_1h2010011317, 0.000
PERSIANN_1h2010011318, 0.000
PERSIANN_1h2010011319, 0.000
PERSIANN_1h2010011320, 0.310
PERSIANN_1h2010011321, 0.000
PERSIANN_1h2010011322, 0.000
PERSIANN_1h2010011323, 0.000
PERSIANN_1h2010011400, 0.000
PERSIANN_1h2010011401, 0.000
PERSIANN_1h2010011402, 0.000
PERSIANN_1h2010011403, 0.000
PERSIANN_1h2010011404, 0.000
PERSIANN_1h2010011405, 0.000
PERSIANN_1h2010011406, 0.000
PERSIANN_1h2010011407, 1.650
PERSIANN_1h2010011408, 1.370
PERSIANN_1h2010011409, 2.240
PERSIANN_1h2010011410, 1.560
PERSIANN_1h2010011411, 1.710
PERSIANN_1h2010011412, 1.630
PERSIANN_1h2010011413, 1.030
PERSIANN_1h2010011414, 0.280
PERSIANN_1h2010011415, 0.000
PERSIANN_1h2010011416, 0.000
PERSIANN_1h2010011417, 0.000
PERSIANN_1h2010011418, 0.330
PERSIANN_1h2010011419, 0.000
PERSIANN_1h2010011420, 0.000
PERSIANN_1h2010011421, 0.000
PERSIANN_1h2010011422, 0.000
PERSIANN_1h2010011423, 0.000
PERSIANN_1h2010011500, 0.000
PERSIANN_1h2010011501, 0.000
PERSIANN_1h2010011502, 0.000
PERSIANN_1h2010011503, 0.000
PERSIANN_1h2010011504, 0.000
PERSIANN_1h2010011505, 0.000
PERSIANN_1h2010011506, 0.000
PERSIANN_1h2010011507, 0.000
PERSIANN_1h2010011508, 0.490
PERSIANN_1h2010011509, 0.810
PERSIANN_1h2010011510, 0.880
PERSIANN_1h2010011511, 1.220
PERSIANN_1h2010011512, 0.000
PERSIANN_1h2010011513, 0.000
PERSIANN_1h2010011514, 0.000
PERSIANN_1h2010011515, 0.000
PERSIANN_1h2010011516, 0.000
PERSIANN_1h2010011517, 0.000
PERSIANN_1h2010011518, 0.000
PERSIANN_1h2010011519, 0.000
PERSIANN_1h2010011520, 0.000
PERSIANN_1h2010011521, 0.000
PERSIANN_1h2010011522, 0.000
PERSIANN_1h2010011523, 0.000
PERSIANN_1h2010011600, 0.000
PERSIANN_1h2010011601, 0.000
PERSIANN_1h2010011602, 0.000
PERSIANN_1h2010011603, 0.000
PERSIANN_1h2010011604, 0.000
PERSIANN_1h2010011605, 0.000
PERSIANN_1h2010011606, 0.630
PERSIANN_1h2010011607, 1.120
PERSIANN_1h2010011608, 0.000
PERSIANN_1h2010011609, 0.970
PERSIANN_1h2010011610, 1.360
PERSIANN_1h2010011611, 1.160
PERSIANN_1h2010011612, 0.920
PERSIANN_1h2010011613, 0.720
PERSIANN_1h2010011614, 0.000
PERSIANN_1h2010011615, 0.000
PERSIANN_1h2010011616, 0.000
PERSIANN_1h2010011617, 0.000
PERSIANN_1h2010011618, 0.000
PERSIANN_1h2010011619, 0.000
PERSIANN_1h2010011620, 0.000
PERSIANN_1h2010011621, 0.000
PERSIANN_1h2010011622, 0.000
PERSIANN_1h2010011623, 0.000
PERSIANN_1h2010011700, 0.000
PERSIANN_1h2010011701, 0.000
PERSIANN_1h2010011702, 0.000
PERSIANN_1h2010011703, 0.000
PERSIANN_1h2010011704, 0.000
PERSIANN_1h2010011705, 0.000
PERSIANN_1h2010011706, 0.000
PERSIANN_1h2010011707, 0.000
PERSIANN_1h2010011708, 0.000
PERSIANN_1h2010011709, 0.000
PERSIANN_1h2010011710, 0.000
PERSIANN_1h2010011711, 0.410
PERSIANN_1h2010011712, 0.910
PERSIANN_1h2010011713, 0.240
PERSIANN_1h2010011714, 0.000
PERSIANN_1h2010011715, 0.000
PERSIANN_1h2010011716, 0.000
PERSIANN_1h2010011717, 0.440
PERSIANN_1h2010011718, 0.000
PERSIANN_1h2010011719, 0.000
PERSIANN_1h2010011720, 0.000
PERSIANN_1h2010011721, 0.000
PERSIANN_1h2010011722, 0.000
PERSIANN_1h2010011723, 0.000
PERSIANN_1h2010011800, 0.000
PERSIANN_1h2010011801, 0.000
PERSIANN_1h2010011802, 0.000
PERSIANN_1h2010011803, 0.000
PERSIANN_1h2010011804, 0.000
PERSIANN_1h2010011805, 0.000
PERSIANN_1h2010011806, 0.000
PERSIANN_1h2010011807, 0.000
PERSIANN_1h2010011808, 0.000
PERSIANN_1h2010011809, 0.000
PERSIANN_1h2010011810, 1.720
PERSIANN_1h2010011811, 0.550
PERSIANN_1h2010011812, 0.510
PERSIANN_1h2010011813, 0.000
PERSIANN_1h2010011814, 0.640
PERSIANN_1h2010011815, 0.510
PERSIANN_1h2010011816, 0.920
PERSIANN_1h2010011817, 0.000
PERSIANN_1h2010011818, 0.000
PERSIANN_1h2010011819, 0.000
PERSIANN_1h2010011820, 0.000
PERSIANN_1h2010011821, 0.000
PERSIANN_1h2010011822, 0.000
PERSIANN_1h2010011823, 0.000
PERSIANN_1h2010011900, 0.000
PERSIANN_1h2010011901, 0.000
PERSIANN_1h2010011902, 0.000
PERSIANN_1h2010011903, 0.000
PERSIANN_1h2010011904, 0.000
PERSIANN_1h2010011905, 0.000
PERSIANN_1h2010011906, 0.000
PERSIANN_1h2010011907, 0.000
PERSIANN_1h2010011908, 1.530
PERSIANN_1h2010011909, 0.510
PERSIANN_1h2010011910, 0.840
PERSIANN_1h2010011911, 0.410
PERSIANN_1h2010011912, 0.000
PERSIANN_1h2010011913, 0.510
PERSIANN_1h2010011914, 0.000
PERSIANN_1h2010011915, 0.000
PERSIANN_1h2010011916, 0.000
PERSIANN_1h2010011917, 0.000
PERSIANN_1h2010011918, 0.780
PERSIANN_1h2010011919, 0.000
PERSIANN_1h2010011920, 0.000
PERSIANN_1h2010011921, 0.000
PERSIANN_1h2010011922, 0.000
PERSIANN_1h2010011923, 0.000
PERSIANN_1h2010012000, 0.000
PERSIANN_1h2010012001, 0.000
PERSIANN_1h2010012002, 0.000
PERSIANN_1h2010012003, 0.000
PERSIANN_1h2010012004, 0.000
PERSIANN_1h2010012005, 0.000
PERSIANN_1h2010012006, 2.840
PERSIANN_1h2010012007, 2.850
PERSIANN_1h2010012008, 3.540
PERSIANN_1h2010012009, 2.640
PERSIANN_1h2010012010, 2.700
PERSIANN_1h2010012011, 3.120
PERSIANN_1h2010012012, 1.720
PERSIANN_1h2010012013, 0.610
PERSIANN_1h2010012014, 0.000
PERSIANN_1h2010012015, 0.000
PERSIANN_1h2010012016, 0.000
PERSIANN_1h2010012017, 0.000
PERSIANN_1h2010012018, 0.000
PERSIANN_1h2010012019, 0.000
PERSIANN_1h2010012020, 0.000
PERSIANN_1h2010012021, 0.000
PERSIANN_1h2010012022, 0.000
PERSIANN_1h2010012023, 0.000
PERSIANN_1h2010012100, 0.000
PERSIANN_1h2010012101, 0.000
PERSIANN_1h2010012102, 0.000
PERSIANN_1h2010012103, 0.000
PERSIANN_1h2010012104, 0.000
PERSIANN_1h2010012105, 0.000
PERSIANN_1h2010012106, 0.000
PERSIANN_1h2010012107, 1.620
PERSIANN_1h2010012108, 2.960
PERSIANN_1h2010012109, 2.060
PERSIANN_1h2010012110, 2.740
PERSIANN_1h2010012111, 2.450
PERSIANN_1h2010012112, 1.330
PERSIANN_1h2010012113, 0.270
PERSIANN_1h2010012114, 0.000
PERSIANN_1h2010012115, 0.000
PERSIANN_1h2010012116, 0.000
PERSIANN_1h2010012117, 0.000
PERSIANN_1h2010012118, 0.000
PERSIANN_1h2010012119, 0.000
PERSIANN_1h2010012120, 0.000
PERSIANN_1h2010012121, 0.000
PERSIANN_1h2010012122, 0.000
PERSIANN_1h2010012123, 0.000
PERSIANN_1h2010012200, 0.000
PERSIANN_1h2010012201, 0.000
PERSIANN_1h2010012202, 0.000
PERSIANN_1h2010012203, 0.000
PERSIANN_1h2010012204, 0.000
PERSIANN_1h2010012205, 0.000
PERSIANN_1h2010012206, 0.000
PERSIANN_1h2010012207, 0.000
PERSIANN_1h2010012208, 0.930
PERSIANN_1h2010012209, 3.640
PERSIANN_1h2010012210, 4.920
PERSIANN_1h2010012211, 3.190
PERSIANN_1h2010012212, 2.230
PERSIANN_1h2010012213, 0.520
PERSIANN_1h2010012214, 0.250
PERSIANN_1h2010012215, 0.000
PERSIANN_1h2010012216, 0.000
PERSIANN_1h2010012217, 0.000
PERSIANN_1h2010012218, 0.000
PERSIANN_1h2010012219, 0.000
PERSIANN_1h2010012220, 0.000
PERSIANN_1h2010012221, 0.000
PERSIANN_1h2010012222, 0.000
PERSIANN_1h2010012223, 0.000
PERSIANN_1h2010012300, 0.000
PERSIANN_1h2010012301, 0.000
PERSIANN_1h2010012302, 0.000
PERSIANN_1h2010012303, 0.000
PERSIANN_1h2010012304, 0.000
PERSIANN_1h2010012305, 0.000
PERSIANN_1h2010012306, 0.000
PERSIANN_1h2010012307, 0.000
PERSIANN_1h2010012308, 2.270
PERSIANN_1h2010012309, 4.940
PERSIANN_1h2010012310, 7.030
PERSIANN_1h2010012311, 5.350
PERSIANN_1h2010012312, 3.210
PERSIANN_1h2010012313, 1.860
PERSIANN_1h2010012314, 1.240
PERSIANN_1h2010012315, 0.480
PERSIANN_1h2010012316, 0.000
PERSIANN_1h2010012317, 0.000
PERSIANN_1h2010012318, 0.000
PERSIANN_1h2010012319, 0.000
PERSIANN_1h2010012320, 0.000
PERSIANN_1h2010012321, 0.000
PERSIANN_1h2010012322, 0.000
PERSIANN_1h2010012323, 0.000
PERSIANN_1h2010012400, 0.000
PERSIANN_1h2010012401, 0.000
PERSIANN_1h2010012402, 0.000
PERSIANN_1h2010012403, 0.000
PERSIANN_1h2010012404, 0.000
PERSIANN_1h2010012405, 0.280
PERSIANN_1h2010012406, 0.280
PERSIANN_1h2010012407, 2.330
PERSIANN_1h2010012408, 4.610
PERSIANN_1h2010012409, 5.860
PERSIANN_1h2010012410, 4.510
PERSIANN_1h2010012411, 2.700
PERSIANN_1h2010012412, 0.440
PERSIANN_1h2010012413, 1.920
PERSIANN_1h2010012414, 0.670
PERSIANN_1h2010012415, 0.240
PERSIANN_1h2010012416, 0.000
PERSIANN_1h2010012417, 0.000
PERSIANN_1h2010012418, 0.000
PERSIANN_1h2010012419, 0.000
PERSIANN_1h2010012420, 0.000
PERSIANN_1h2010012421, 0.000
PERSIANN_1h2010012422, 0.000
PERSIANN_1h2010012423, 0.000
PERSIANN_1h2010012500, 0.000
PERSIANN_1h2010012501, 0.000
PERSIANN_1h2010012502, 0.000
PERSIANN_1h2010012503, 0.000
PERSIANN_1h2010012504, 0.000
PERSIANN_1h2010012505, 0.000
PERSIANN_1h2010012506, 0.000
PERSIANN_1h2010012507, 0.000
PERSIANN_1h2010012508, 0.630
PERSIANN_1h2010012509, 2.790
PERSIANN_1h2010012510, 4.850
PERSIANN_1h2010012511, 2.180
PERSIANN_1h2010012512, 0.580
PERSIANN_1h2010012513, 0.000
PERSIANN_1h2010012514, 0.230
PERSIANN_1h2010012515, 0.200
PERSIANN_1h2010012516, 0.000
PERSIANN_1h2010012517, 0.000
PERSIANN_1h2010012518, 0.000
PERSIANN_1h2010012519, 0.000
PERSIANN_1h2010012520, 0.000
PERSIANN_1h2010012521, 0.000
PERSIANN_1h2010012522, 0.000
PERSIANN_1h2010012523, 0.000
PERSIANN_1h2010012600, 0.000
PERSIANN_1h2010012601, 0.000
PERSIANN_1h2010012602, 0.000
PERSIANN_1h2010012603, 0.000
PERSIANN_1h2010012604, 0.000
PERSIANN_1h2010012605, 0.000
PERSIANN_1h2010012606, 1.360
PERSIANN_1h2010012607, 4.110
PERSIANN_1h2010012608, 5.130
PERSIANN_1h2010012609, 3.470
PERSIANN_1h2010012610, 2.500
PERSIANN_1h2010012611, 0.000
PERSIANN_1h2010012612, 0.000
PERSIANN_1h2010012613, 0.000
PERSIANN_1h2010012614, 0.000
PERSIANN_1h2010012615, 0.000
PERSIANN_1h2010012616, 0.000
PERSIANN_1h2010012617, 0.000
PERSIANN_1h2010012618, 0.000
PERSIANN_1h2010012619, 0.000
PERSIANN_1h2010012620, 0.000
PERSIANN_1h2010012621, 0.000
PERSIANN_1h2010012622, 0.000
PERSIANN_1h2010012623, 0.000
PERSIANN_1h2010012700, 0.000
PERSIANN_1h2010012701, 0.000
PERSIANN_1h2010012702, 0.000
PERSIANN_1h2010012703, 0.000
PERSIANN_1h2010012704, 0.000
PERSIANN_1h2010012705, 0.000
PERSIANN_1h2010012706, 0.440
PERSIANN_1h2010012707, 0.000
PERSIANN_1h2010012708, 0.000
PERSIANN_1h2010012709, 0.000
PERSIANN_1h2010012710, 3.340
PERSIANN_1h2010012711, 4.190
PERSIANN_1h2010012712, 3.390
PERSIANN_1h2010012713, 1.930
PERSIANN_1h2010012714, 0.220
PERSIANN_1h2010012715, 0.540
PERSIANN_1h2010012716, 0.000
PERSIANN_1h2010012717, 0.000
PERSIANN_1h2010012718, 0.000
PERSIANN_1h2010012719, 0.000
PERSIANN_1h2010012720, 0.000
PERSIANN_1h2010012721, 0.000
PERSIANN_1h2010012722, 0.000
PERSIANN_1h2010012723, 0.000
PERSIANN_1h2010012800, 0.000
PERSIANN_1h2010012801, 0.000
PERSIANN_1h2010012802, 0.000
PERSIANN_1h2010012803, 0.000
PERSIANN_1h2010012804, 0.000
PERSIANN_1h2010012805, 0.000
PERSIANN_1h2010012806, 0.800
PERSIANN_1h2010012807, 1.180
PERSIANN_1h2010012808, 0.000
PERSIANN_1h2010012809, 0.000
PERSIANN_1h2010012810, 0.000
PERSIANN_1h2010012811, 0.000
PERSIANN_1h2010012812, 0.000
PERSIANN_1h2010012813, 0.000
PERSIANN_1h2010012814, 0.000
PERSIANN_1h2010012815, 0.000
PERSIANN_1h2010012816, 0.000
PERSIANN_1h2010012817, 0.000
PERSIANN_1h2010012818, 0.000
PERSIANN_1h2010012819, 0.000
PERSIANN_1h2010012820, 0.000
PERSIANN_1h2010012821, 0.000
PERSIANN_1h2010012822, 0.000
PERSIANN_1h2010012823, 0.000
PERSIANN_1h2010012900, 0.000
PERSIANN_1h2010012901, 0.000
PERSIANN_1h2010012902, 0.000
PERSIANN_1h2010012903, 0.000
PERSIANN_1h2010012904, 0.000
PERSIANN_1h2010012905, 0.000
PERSIANN_1h2010012906, 0.490
PERSIANN_1h2010012907, 0.310
PERSIANN_1h2010012908, 2.950
PERSIANN_1h2010012909, 1.860
PERSIANN_1h2010012910, 1.420
PERSIANN_1h2010012911, 2.830
PERSIANN_1h2010012912, 1.130
PERSIANN_1h2010012913, 0.510
PERSIANN_1h2010012914, 0.000
PERSIANN_1h2010012915, 0.260
PERSIANN_1h2010012916, 0.000
PERSIANN_1h2010012917, 0.000
PERSIANN_1h2010012918, 0.000
PERSIANN_1h2010012919, 0.000
PERSIANN_1h2010012920, 0.000
PERSIANN_1h2010012921, 0.000
PERSIANN_1h2010012922, 0.000
PERSIANN_1h2010012923, 0.000
PERSIANN_1h2010013000, 0.000
PERSIANN_1h2010013001, 0.000
PERSIANN_1h2010013002, 0.000
PERSIANN_1h2010013003, 0.000
PERSIANN_1h2010013004, 0.000
PERSIANN_1h2010013005, 0.000
PERSIANN_1h2010013006, 0.000
PERSIANN_1h2010013007, 3.700
PERSIANN_1h2010013008, 4.170
PERSIANN_1h2010013009, 7.550
PERSIANN_1h2010013010, 5.060
PERSIANN_1h2010013011, 1.580
PERSIANN_1h2010013012, 0.780
PERSIANN_1h2010013013, 0.740
PERSIANN_1h2010013014, 0.690
PERSIANN_1h2010013015, 0.770
PERSIANN_1h2010013016, 1.370
PERSIANN_1h2010013017, 0.320
PERSIANN_1h2010013018, 0.000
PERSIANN_1h2010013019, 0.000
PERSIANN_1h2010013020, 0.000
PERSIANN_1h2010013021, 0.000
PERSIANN_1h2010013022, 0.000
PERSIANN_1h2010013023, 0.000
PERSIANN_1h2010013100, 0.000
PERSIANN_1h2010013101, 0.000
PERSIANN_1h2010013102, 0.000
PERSIANN_1h2010013103, 0.000
PERSIANN_1h2010013104, 0.000
PERSIANN_1h2010013105, 0.000
PERSIANN_1h2010013106, 0.000
PERSIANN_1h2010013107, 0.000
PERSIANN_1h2010013108, 1.960
PERSIANN_1h2010013109, 3.170
PERSIANN_1h2010013110, 2.420
PERSIANN_1h2010013111, 2.630
PERSIANN_1h2010013112, 5.690
